"Org Name","EIN","Current FY Start","Current FY End","Ruling Year","Form Year","Form Type","Address Line 1","Address Line 2","City","State","County",Zip,"Org Phone Number","Web Address","IRS Subsection","Subject Area 1","Subject Area 2","Subject Area 3","NTEE Code","NAICS Code","SIC Code1","SIC Code2","Audit Required?","Has filed 990T?","Paid Preparer Firm Name","Link to GS Profile Page","Link to most recent Form 990","Total Assets","Cash & Equivalent","Investments Securities","Net Assets","Temporarily Restricted Net Assets","Permanently Restricted Net Assets","Unrestricted Net Assets","Total Revenue","Gross Receipts","Investment Income","Total Contributions","Government Grants","Special Events","Sales","Program Services Revenue","Total Liabilities","Loans and Notes","Tax-Exempt Bond Liabilities","Total Expenses","Total Program Expenses","Total Administrative Expenses","Total Fundraising Expenses","Accounting Fees","Advertising Expenses","Information Technology Expenses","Insurance Expenses","Interest Expenses","Investment Management Fees","Legal Fees","Pension Plan Contributions   Employee Benefits","Printing and Publications","Professional Fundraising Expenses","Principal Officer","Org Leader","Primary Contact Name","Primary Contact Title","Primary Contact Email","Number of Employees"
"Forest Park Senior Citizens Center Inc","11-2515431","2010-07-01","2011-06-30","1982","2010","990","8902 91st St","","Woodhaven","NY","Queens",="11421","718-849-2222","","501(c)(4) (Civic Leagues and Social Welfare Organizations)","Senior services","","","P81 (Senior Centers/Services)","624120","8322","","N","","ALAN P. LICCIARDELLO CPA","http://www.guidestar.org/profile/11-2515431","http://www.guidestar.org/FinDocuments/2014/112/515/2014-112515431-0aa4b974-ZO.pdf","$15,392","$12,792","","$5,392","","","","$125,168","$125,470","","$123,807","$109,533","$1,361","","","$10,000","$0","","$152,590","$109,533","$43,057","$0","$3,750","","","$4,341","$17","","","","","","JOSEPH PALLADINO","","","","","3"
"Gravesend Reformed Church","11-2515465","","","1988","","","1205-1209 Avenue P and 12th Wst","","Brooklyn","NY","Kings",="11229","","","501(c)(3) Public Charity","Protestantism","","","X21 (Protestant)","813110","8661","","","","","http://www.guidestar.org/profile/11-2515465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Shore Parkway Jewish Center for Senior Citizens Inc","11-2515497","","","1982","","","8885 26th Ave","","Brooklyn","NY","Kings",="11214","","","501(c)(3) Public Charity","Senior services","","","P81 (Senior Centers/Services)","624120","8322","","","","","http://www.guidestar.org/profile/11-2515497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lloyd Harbor Historical Society","11-2515511","2018-01-01","2018-12-31","1980","2018","990EZ","41 Lloyd Harbor Rd","","Lloyd Harbor","NY","Suffolk",="11743","516-220-2010","WWW.LLOYDHARBORHISTORICALSOCIETY.ORG","501(c)(3) Public Charity","Historic preservation","","","A82 (Historical Societies, Historic Preservation)","712120","8412","","","","EICHEN DIMEGLIO CPAS PC","http://www.guidestar.org/profile/11-2515511","http://www.guidestar.org/FinDocuments/2018/112/515/2018-112515511-16989266-Z.pdf","$243,375","$243,375","","$243,375","","","","$58,537","$58,537","","","","$0","$0","$48,937","$0","","","$88,111","","","","","","","","","","","","","","","","","","",""
"Congregation Nefesh Yonathan Inc","11-2516288","","","1980","","","770 Ocean Pkwy Apt 3j","","Brooklyn","NY","Kings",="11230","","","501(c)(3) Public Charity","Christianity","","","X20 (Christian)","813110","8661","","","","","http://www.guidestar.org/profile/11-2516288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Frederick H Gillmore Fund","11-2516289","2018-01-01","2018-12-31","1980","2018","990PF","215 E 68th St Apt 23b","","New York","NY","New York",="10065","212-628-3346","","501(c)(3) Private Nonoperating Foundation","Foundations","","","T20 (Private Grantmaking Foundations)","813211","6732","","","","","http://www.guidestar.org/profile/11-2516289","http://www.guidestar.org/FinDocuments/2018/112/516/2018-112516289-108e08ed-F.pdf","$729,831","$42,335","$687,496","$729,831","","","","$45,082","$70,833","$44,386","$40,000","","","","","$0","","","$47,290","","","","$4,500","","","","","","","","","","","","","","",""
"Ancient Order of Hibernians Ladies","11-2516550","","","1941","","","3567 Milburn Ave","","Baldwin","NY","Nassau",="11510","","","501(c)(8) (Fraternal Beneficiary Societies)","Cultural awareness","","","A23 (Cultural, Ethnic Awareness)","71","","","","","","http://www.guidestar.org/profile/11-2516550","http://www.guidestar.org/FinDocuments/2012/112/516/2012-112516550-0a31272a-ZO.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Third World Community Garden Inc","11-2516560","","","1980","","","518 Eastern Pkwy Ste 1r","","Brooklyn","NY","Kings",="11225","","","501(c)(3) Public Charity","Botanical gardens","","","C41 (Botanical Gardens, Arboreta and Botanical Organizations)","712130","8422","","","","","http://www.guidestar.org/profile/11-2516560","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The League of the Parker Jewish Institute for Healthcare & Rehabil","11-2516708","2018-01-01","2018-12-31","1983","2018","990","27111 76th Ave","","New Hyde Park","NY","Queens",="11040","718-289-2100","www.parkerinstitute.org","501(c)(3) Public Charity","Health","","","E03 (Professional Societies & Associations)","813920","8621","","N","","PKF O'CONNOR DAVIES LLP","http://www.guidestar.org/profile/11-2516708","http://www.guidestar.org/FinDocuments/2018/112/516/2018-112516708-17027555-9.pdf","$677,415","$109,365","$545,409","$664,121","","","$664,121","$102,497","$142,251","$41,520","","","","$60,977","","$13,294","$0","","$59,416","$18,522","$40,894","$0","","","$465","","","","","","","","ROBERT M WERNER","Charlotte Levine ","Charlotte Levine ","Co-President","clevine@parkerinstitute.org","0"
"Knights of Columbus","11-2516805","","","1940","","","PO Box 100","","East Rockaway","NY","Nassau",="11518","","","501(c)(8) (Fraternal Beneficiary Societies)","Business and industry","","","Y41 (Fraternal Beneficiary Societies)","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2516805","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kiwanis International Inc","11-2518219","","","1940","","","15 Shortridge Dr","","Mineola","NY","Nassau",="11501","","","501(c)(4) (Civic Leagues and Social Welfare Organizations)","Community service","","","S80 (Community Service Clubs (Kiwanis, Lions, Jaycees, etc.))","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2518219","http://www.guidestar.org/FinDocuments/2010/112/518/2010-112518219-07a5069e-ZO.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Outreach Development Corporation","11-2518262","2018-07-01","2019-06-30","1980","2018","990","11711 Myrtle Ave","","Richmond Hill","NY","Queens",="11418","718-847-9233","WWW.OPINY.ORG","501(c)(3) Public Charity","Residential mental health care","Substance abuse treatment","","F22 (Alcohol, Drug Abuse (Treatment Only))","623220","8361","","Y","","","http://www.guidestar.org/profile/11-2518262","http://www.guidestar.org/FinDocuments/2018/112/518/2018-112518262-106b67c8-9.pdf","$28,158,897","$10,007,938","","$8,467,653","$32,370","","$8,435,283","$25,053,872","$25,053,872","$28,001","$14,921,901","$14,263,901","","","$9,861,773","$19,691,244","$14,143,195","","$22,736,835","$19,224,016","$3,512,819","$0","$58,000","$16,725","$214,775","$156,883","$26,296","","$55,537","$605,310","","","","","","","","418"
"Long Life Home Care Services, Inc.","11-2518557","","","1980","","","2581 Atlantic Ave","","Brooklyn","NY","Kings",="11207","","","501(c)(3) Public Charity","Home health care","","","E92 (Home Health Care (includes Visiting Nurse Associations))","621610","8082","","","","","http://www.guidestar.org/profile/11-2518557","http://www.guidestar.org/FinDocuments/1997/112/518/1997-112518557-1-9.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"National Council of Young Israel","11-2518593","","","1952","","","8310 188th St","","Hollis","NY","Queens",="11423","","","501(c)(3) Public Charity","Judaism","","","A23 (Cultural, Ethnic Awareness)","71","","","","","","http://www.guidestar.org/profile/11-2518593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Disabled American Veterans","11-2518629","","","1942","","","705 Greenbelt Pkwy W","","Holbrook","NY","Suffolk",="11741","","","501(c)(4) (Civic Leagues and Social Welfare Organizations)","Special population support","","","W30 (Military/Veterans' Organizations)","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2518629","http://www.guidestar.org/FinDocuments/2008/112/518/2008-112518629-07eae492-9O.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"New York State Nurserymens Foundation Inc","11-2518694","2018-04-01","2019-03-31","1980","2018","990EZ","1216 Quaker Rd","","East Aurora","NY","Erie",="14052","800-462-6435","WWW.NYSNLA.COM","501(c)(3) Public Charity","Child care","","","P33 (Child Day Care)","624410","8351","","","","Robert Kawa, CPA PC","http://www.guidestar.org/profile/11-2518694","http://www.guidestar.org/FinDocuments/2019/112/518/2019-112518694-11409ae0-Z.pdf","$327,444","$327,444","","$315,480","","","","$13,195","$39,501","$12,745","","","","","","$11,964","","","$13,217","","","","","","","","","","","","","","","","","","",""
"Lennie Tristano Jazz Foundation Inc","11-2518719","","","1988","","","9 Rue Riquet","","Arcueil","","",="41100","","","501(c)(3) Public Charity","Music","","","A68 (Music)","711130","7929","","","","","http://www.guidestar.org/profile/11-2518719","http://www.guidestar.org/FinDocuments/2001/112/518/2001-112518719-1-Z.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Myra Shaw Cancer Research Fund Inc","11-2518721","2017-09-01","2018-08-31","1980","2018","990EZ","1936 E 24th St","","Brooklyn","NY","Kings",="11229","","","501(c)(3) Public Charity","","","","H30 (Cancer Research)","54171","","","","N","Composto & Felicia LLC","http://www.guidestar.org/profile/11-2518721","http://www.guidestar.org/FinDocuments/2018/112/518/2018-112518721-104a05ed-Z.pdf","$25,064","$25,064","","$25,064","","","","$550","","","$550","","","","","","","","$1,085","","","","","","","","","","","","","","","","","","",""
"Inas USA Cisl Centro Luigi Antonini Inc","11-2518980","2018-01-01","2018-12-31","2007","2018","990","4011 23rd Rd","","Astoria","NY","Queens",="11105","","","501(c)(4) (Civic Leagues and Social Welfare Organizations)","Special population support","","","P80 (Services to Promote the Independence of Specific Populations)","624120","8322","","N","","ROCCO J RICCIARDI CPA","http://www.guidestar.org/profile/11-2518980","http://www.guidestar.org/FinDocuments/2018/112/518/2018-112518980-10c71056-9O.pdf","$21,052","$18,452","","$21,052","","","$21,052","$304,017","$304,017","","","","","","$302,139","$0","$0","","$336,158","$0","$336,158","$0","$5,500","$0","$0","$1,436","$0","$0","$5,585","$0","","","JOANNA D'ELIA","","","","","6"
"Long Island Beach Buggy Association","11-2519133","2019-01-01","2019-12-31","1982","2019","990EZ","PO Box 816","","Babylon","NY","Suffolk",="11702","516-897-2487","WWW.LIBBA.COM","501(c)(7) (Social and Recreation Clubs)","Parks","","","N32 (Parks and Playgrounds)","712190","7999","8422","","","KANDELL FARNWORTH & PUBINS CPA'S PC","http://www.guidestar.org/profile/11-2519133","http://www.guidestar.org/FinDocuments/2018/112/519/2018-112519133-11267a97-ZO.pdf","$48,271","$48,140","","$48,271","","","","$30,837","$47,315","$2","$28,625","","$4,773","-$2,563","","","","","$20,825","","","","","","","","","","","","$35","","","","","","",""
"I L Cohen Foundation Inc","11-2519664","2018-01-01","2018-12-31","1980","2018","990PF","8130 Cedar Rd","","Elkins Park","PA","Montgomery",="19027","561-573-8174","","501(c)(3) Private Nonoperating Foundation","Foundations","","","T20 (Private Grantmaking Foundations)","813211","6732","","","","","http://www.guidestar.org/profile/11-2519664","http://www.guidestar.org/FinDocuments/2017/112/519/2017-112519664-0f4486fb-F.pdf","$2,133,971","$3,329","","$2,133,971","","","","$81,902","$81,902","$0","$79,150","","","","","","","","$86,701","","","","","","","","$250","","","","","","","","","","",""
"Dystrophic Epidermolysis Bullosa Research Association of America, Inc.","11-2519726","2019-01-01","2019-12-31","1982","2019","990","75 Broad St Ste 300","","New York","NY","New York",="10004","(212) 8681573 ","http://www.debra.org","501(c)(3) Public Charity","Pediatrics","Diseases and conditions","Skin conditions","H80 (Specifically Named Diseases Research)","54171","","","N","","Nanavaty Davenport Studley White","http://www.guidestar.org/profile/11-2519726","http://www.guidestar.org/FinDocuments/2018/112/519/2018-112519726-10c93619-9.pdf","$2,407,080","$972,811","$914,792","$2,095,398","","","$1,283,751","$1,561,298","$1,918,351","$1,696","$705,872","","$850,383","$0","$0","$311,682","$0","$0","$1,465,695","$1,254,162","$70,511","$141,022","$0","$7,980","$0","$17,408","$0","$0","$0","$0","","$0","BRETT KOPELAN","Mr. Brett Kopelan ","Mr. Brett Kopelan ","Executive Director","brett@debra.org","11"
"Hadassah the Womens Zionist Organization of America","11-2519927","","","1943","","","44 Fox Rdg","","Roslyn","NY","Nassau",="11576","","","501(c)(3) Public Charity","Women's rights","","","R24 (Women's Rights)","813311","8399","","","","","http://www.guidestar.org/profile/11-2519927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"South Nassau Christian Church","11-2520742","","","1983","","","3147 Eastern Pkwy","","Baldwin","NY","Nassau",="11510","","","501(c)(3) Public Charity","Christianity","","","X20 (Christian)","813110","8661","","","","","http://www.guidestar.org/profile/11-2520742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bethel Presbyterian Church","11-2520822","","","1982","","","4224 149th Pl","","Flushing","NY","Queens",="11355","","","501(c)(3) Public Charity","Protestantism","","","X21 (Protestant)","813110","8661","","","","","http://www.guidestar.org/profile/11-2520822","http://www.guidestar.org/FinDocuments/2003/112/520/2003-112520822-1-9.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ancient Order of Hibernians Ladies","11-2521018","","","1941","","","87 62a 216th St","","Queens Village","NY","Queens",="11427","","","501(c)(8) (Fraternal Beneficiary Societies)","Cultural awareness","","","A23 (Cultural, Ethnic Awareness)","71","","","","","","http://www.guidestar.org/profile/11-2521018","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"National Council of Young Israel","11-2521649","","","1952","","","236 Middle Neck Rd","","Great Neck","NY","Nassau",="11021","","","501(c)(3) Public Charity","Orthodox Judaism","","","X30 (Jewish)","813110","8661","","","","","http://www.guidestar.org/profile/11-2521649","http://www.guidestar.org/FinDocuments/2005/112/521/2005-112521649-01ddf2a1-9.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
