Org Name,EIN,Current FY Start,Current FY End,Ruling Year,Form Year,Form Type,Address Line 1,Address Line 2,City,State,County,Zip,Org Phone Number,Web Address,IRS Subsection,Subject Area 1,Subject Area 2,Subject Area 3,NTEE Code,NAICS Code,SIC Code1,SIC Code2,Audit Required?,Has filed 990T?,Paid Preparer Firm Name,Link to GS Profile Page,Link to most recent Form 990,Total Assets,Cash & Equivalent,Investments Securities,Net Assets,Temporarily Restricted Net Assets,Permanently Restricted Net Assets,Unrestricted Net Assets,Total Revenue,Gross Receipts,Investment Income,Total Contributions,Government Grants,Special Events,Sales,Program Services Revenue,Total Liabilities,Loans and Notes,Tax-Exempt Bond Liabilities,Total Expenses,Total Program Expenses,Total Administrative Expenses,Total Fundraising Expenses,Accounting Fees,Advertising Expenses,Information Technology Expenses,Insurance Expenses,Interest Expenses,Investment Management Fees,Legal Fees,Pension Plan Contributions   Employee Benefits,Printing and Publications,Professional Fundraising Expenses,Principal Officer,Org Leader,Primary Contact Name,Primary Contact Title,Primary Contact Email,Number of Employees
1 World Cultural Arts Society,52-2311873,1/1/2010,12/31/2010,2003,2010,990,2834 Guilford Ave,,Baltimore,MD,Baltimore City,21218,443-803-3313,,501(c)(3) Public Charity,Arts education,Elementary and secondary education,,"A03 (Professional Societies, Associations)",813920,8621,,N,N,LEICHTER ACCOUNTING SERVICES LLC,http://www.guidestar.org/profile/52-2311873,http://www.guidestar.org/FinDocuments/2010/522/311/2010-522311873-076fd8a3-9.pdf,$0 ,,,$0 ,,,,"$271,167 ","$271,167 ",,,,$0 ,,"$271,167 ",$0 ,$0 ,,"$293,654 ","$286,431 ","$7,223 ",$0 ,,,,,,,,,,,KENDRA BANKS,,,,,0
10 Seconds Inc,54-1706480,1/1/2018,12/31/2018,1994,2018,990EZ,PO Box 8598,,Saint Petersburg,FL,Pinellas,33738,727-641-9245,WWW.10SECONDS.ORG,501(c)(3) Public Charity,Mental health care,,,F01 (Alliance/Advocacy Organizations),813319,8399,8641,,N,,http://www.guidestar.org/profile/54-1706480,http://www.guidestar.org/FinDocuments/2018/541/706/2018-541706480-11659084-Z.pdf,"$79,137 ","$79,137 ",,"$79,137 ",,,,"$195,792 ",,,"$5,190 ",,,"$9,478 ","$181,124 ",,,,"$183,100 ",,,,,,,,,,,,"$1,810 ",,,,,,,
100 Fold Life Ministry,54-2105652,,,2004,,,635 Majestic Oak Dr,,Charleston,SC,Charleston,29412,,,501(c)(3) Public Charity,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/54-2105652,http://www.guidestar.org/FinDocuments/2005/542/105/2005-542105652-0215a27d-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 BLACK MEN OF GREATER CHARLOTTE INC,56-1795371,7/1/2018,6/30/2019,1993,2018,990,740 W 5th St Ste 206,,Charlotte,NC,Mecklenburg,28202,(704) 375-7300,http://www.100blackmenofcharlotte.org,501(c)(3) Public Charity,Adult and child mentoring,Community service,,"O30 (Adult, Child Matching Programs)",624110,8322,,N,N,CAMS,http://www.guidestar.org/profile/56-1795371,http://www.guidestar.org/FinDocuments/2019/561/795/2019-561795371-17080005-9.pdf,"$254,620 ","$253,562 ",,"$254,620 ","$74,595 ",,"$180,025 ","$156,507 ","$156,507 ",$772 ,"$152,885 ",,,,"$2,850 ",$0 ,$0 ,,"$201,619 ","$110,042 ","$83,530 ","$8,047 ","$3,934 ",,"$4,316 ","$1,770 ",,,,,,,STEVEN MYERS,,Ms. Jacquelin Peters ,Office Manager,charlotte100@100blackmenofcharlotte.org,0
100 Black Men of the Cape Fear Region Incorporated,56-2096274,,,2000,,,PO Box 912,,Fayetteville,NC,Cumberland,28302,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/56-2096274,http://www.guidestar.org/FinDocuments/2009/562/096/2009-562096274-0607a631-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Sosfs Defenders Association,56-2342625,1/31/2016,1/31/2017,2016,2016,990EZ,521 Cody Ave,,Hurlburt Field,FL,Okaloosa,32544,850-884-2322,,501(c)(3) Public Charity,Public safety,,,"I03 (Professional Societies, Associations)",813920,8621,,,N,,http://www.guidestar.org/profile/56-2342625,http://www.guidestar.org/FinDocuments/2017/562/342/2017-562342625-0d8824e2-Z.pdf,$0 ,"$2,212 ",,"$2,212 ",,,,"$13,713 ",,$0 ,$350 ,,"$13,363 ",$0 ,$0 ,$0 ,,,"$11,501 ",,,,,,,,,,,,$0 ,,,,,,,
1 Serve Youth Tennis Foundation,56-2568291,,,2007,,,29454 Anthony Rd,,Valley Center,CA,San Diego,92082,,,501(c)(3) Public Charity,Racquet sports,,,N66 (Tennis and Racquet Sports Clubs/Leagues),713990,7911,7993,,,,http://www.guidestar.org/profile/56-2568291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Charleston Inc,57-1048412,,,1998,,,PO Box 80549,,Charleston,SC,Charleston,29416,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/57-1048412,http://www.guidestar.org/FinDocuments/2003/571/048/2003-571048412-1-9.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Greater Columbia Inc,57-1071144,1/1/2018,12/31/2018,1999,2018,990EZ,PO Box 11507,,Columbia,SC,Richland,29211,803-753-4380,www.100blackmencolumbiasc.com,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/57-1071144,http://www.guidestar.org/FinDocuments/2018/571/071/2018-571071144-10d189f5-Z.pdf,"$53,707 ","$52,743 ",,"$53,707 ",,,,"$61,809 ","$95,845 ",,"$31,580 ",,"$30,229 ",,,$0 ,,,"$42,357 ",,,,,,,,,,,,"$2,230 ",,,,,,,
100 Women in Hedge Funds Foundation,57-1174548,1/1/2018,12/31/2018,2004,2018,990,888c 8th Ave # 453,,New York,NY,New York,10019,212-588-0350,www.100womeninhedgefunds.org,501(c)(3) Public Charity,Human services,Philanthropy,Business and industry,P12 (Fund Raising and/or Fund Distribution),813219,8399,,N,,CONDON O'MEARA MCGINTY & DONNELLY LLP,http://www.guidestar.org/profile/57-1174548,http://www.guidestar.org/FinDocuments/2018/571/174/2018-571174548-17159980-9.pdf,"$957,480 ","$744,146 ",,"$123,233 ",,,"$123,233 ","$2,052,453 ","$2,375,458 ","$4,237 ","$2,048,066 ",,$0 ,,$150 ,"$834,247 ",$0 ,,"$2,258,847 ","$1,876,623 ","$277,444 ","$104,780 ","$30,088 ",,"$35,613 ","$1,404 ",,,"$2,250 ","$20,000 ",,,DIANA CANTOR,,,,,0
100 Women in Finance Association Inc,57-1174550,1/1/2018,12/31/2018,2003,2018,990,888c 8th Ave # 453,,New York,NY,New York,10019,212-588-0350,WWW.100WOMEN.ORG,"501(c)(6) (Business Leagues, etc.)",Business and industry,,,S41 (Promotion of Business (Chambers of Commerce)),813910,8611,8699,N,,CONDON O'MEARA MCGINTY & DONNELLY LLP,http://www.guidestar.org/profile/57-1174550,http://www.guidestar.org/FinDocuments/2018/571/174/2018-571174550-17028339-9O.pdf,"$1,745,097 ","$1,691,849 ",,"$1,345,657 ",,,"$1,345,657 ","$898,280 ","$972,452 ","$18,773 ","$357,982 ",,$0 ,,"$521,525 ","$399,440 ",$0 ,,"$807,342 ",,,,"$3,000 ",,,"$3,177 ",,,,,,,AMANDA PULLINGER,,,,,5
0005 GA,58-1514574,,,1945,,,4786 McCombs Rd Unit A,,Hephzibah,GA,Richmond,30815,,,501(c)(19) (Post or Organizations of War Veterans),Special population support,,,W30 (Military/Veterans' Organizations),813410,8641,8699,,,,http://www.guidestar.org/profile/58-1514574,http://www.guidestar.org/FinDocuments/2008/581/514/2008-581514574-052cfa43-ZO.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 BLACK MEN OF ATLANTA INC,58-1721923,1/1/2018,12/31/2018,1988,2018,990,101 Jackson St NE Fl 2,,Atlanta,GA,Fulton,30312,(404) 45256220,www.100blackmen-atlanta.org,501(c)(3) Public Charity,Youth services,Community service,,P30 (Children's and Youth Services),624110,8322,,N,,"BANKS, FINLEY, WHITE & CO.",http://www.guidestar.org/profile/58-1721923,http://www.guidestar.org/FinDocuments/2018/581/721/2018-581721923-10deffa0-9.pdf,"$1,403,263 ","$301,981 ","$587,389 ","$876,833 ",$0 ,,"$876,833 ","$1,666,510 ","$2,072,482 ","$9,984 ","$1,503,751 ",,"$104,650 ",,"$45,000 ","$526,430 ",$0 ,,"$1,625,680 ","$1,388,452 ","$238,719 ",$0 ,"$18,439 ","$6,716 ","$46,938 ","$10,490 ","$3,122 ",,,,,,Anthony Flynn,Mr. Anthony Flynn ,Mr. Anthony T Flynn ,Executive Director,aflynn@100blackmen-atlanta.org,8
100 Black Men of South Metro Inc,58-1945615,1/1/2019,12/31/2019,1992,2019,990,1513 Cleveland Ave,,Atlanta,GA,Fulton,30344,,WWW.100BLACKMENSOUTHMETRO.ORG,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,N,,PILATUS TAX SERVICE,http://www.guidestar.org/profile/58-1945615,http://www.guidestar.org/FinDocuments/2017/581/945/2017-581945615-101a990b-9.pdf,"$165,159 ","$149,475 ",,"$165,159 ",,,"$165,159 ","$257,470 ","$257,470 ",$148 ,"$236,322 ",,,,"$21,000 ",$0 ,$0 ,,"$290,638 ","$66,914 ","$148,432 ","$75,292 ","$3,910 ",,,$673 ,,,,,,,PAUL VAUGHN,,,,,1
"100 Black Men of America, Inc.",58-1974429,7/1/2018,6/30/2019,1992,2018,990,141 Auburn Ave NE,,Atlanta,GA,Fulton,30303,(404) 688-5100,100blackmen.org,501(c)(3) Public Charity,Nonprofits,Human services,Youth development,O01 (Alliance/Advocacy Organizations),813319,8399,8641,N,,MARTIN HARPS SYPHOE & CO,http://www.guidestar.org/profile/58-1974429,http://www.guidestar.org/FinDocuments/2018/581/974/2018-581974429-107cb639-9.pdf,"$4,557,326 ","$4,092,407 ",,"$3,407,241 ","$1,175,244 ",,"$2,231,997 ","$3,969,946 ","$3,969,946 ","$53,661 ","$3,369,484 ","$115,678 ",,,"$537,427 ","$1,150,085 ","$86,421 ",,"$4,366,870 ","$3,636,289 ","$546,752 ","$183,829 ","$11,850 ","$50,989 ","$42,638 ","$26,629 ","$2,957 ",,"$5,066 ",,,"$64,000 ",SHERON MEADOWS,Mr. John E. Armstrong Jr.,Mrs. Sheron Meadows ,Finance Comptroller,sheron.meadows@100bmoa.org,16
100 Black Men of Middle Tennessee,58-1984750,1/1/2018,12/31/2018,1992,2018,990,PO Box 140789,,Nashville,TN,Davidson,37214,(615) 248-2721,www.the100middletn.org,501(c)(3) Public Charity,Education,Youth organizing,Civics for youth,O50 (Youth Development Programs),813410,8641,8699,N,N,Sylvia Johnson CPA PC,http://www.guidestar.org/profile/58-1984750,http://www.guidestar.org/FinDocuments/2018/581/984/2018-581984750-10f0fdf4-9.pdf,"$319,325 ","$258,011 ",,"$296,325 ",,,"$296,325 ","$536,307 ","$536,307 ",$328 ,"$535,979 ",,,,,"$23,000 ",$0 ,,"$514,601 ","$231,804 ","$92,854 ","$189,943 ","$1,200 ","$1,417 ",$0 ,$0 ,$0 ,$0 ,$0 ,$0 ,,,Lori Adukeh,Mrs. Lori Leon Adukeh ,Lori Adukeh ,,info@the100.org,1
100 Black Men of Rome Inc,58-2013404,,,1997,,,3 Central Plz # 182,,Rome,GA,Floyd,30161,,100bmor.org,501(c)(3) Public Charity,Health,Youth development,Economics for youth,O99 (Other Youth Development N.E.C.),624110,8322,,,,,http://www.guidestar.org/profile/58-2013404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayford Horne ,Gregory Shropshire ,Immediate Past President,shropshire.gregory@gmail.com,
"100 Per Cent Charity, Inc.",58-2044013,,,1993,,,8202 Lullwater Ct,,Jonesboro,GA,Clayton,30236,,,501(c)(3) Private Nonoperating Foundation,Foundations,,,T30 (Public Foundations),813211,6732,,,,,http://www.guidestar.org/profile/58-2044013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of North Metro Atlanta Inc,58-2052894,1/1/2018,12/31/2018,1995,2018,990,2300 Holcomb Bridge Rd Ste 103-215,,Roswell,GA,Fulton,30076,678-827-0840,http://northmetro100.org,501(c)(3) Public Charity,Education services,Health,Community service,S82 (Men's Service Clubs),813410,8641,8699,N,,,http://www.guidestar.org/profile/58-2052894,http://www.guidestar.org/FinDocuments/2018/582/052/2018-582052894-10ad13fb-9.pdf,"$192,176 ","$192,201 ",$0 ,"$191,207 ",$0 ,$0 ,"$191,207 ","$178,554 ","$236,168 ",$58 ,"$113,557 ",$0 ,"$63,239 ",$0 ,"$1,700 ",$969 ,$0 ,$0 ,"$168,054 ","$123,519 ","$44,535 ",$0 ,$481 ,$420 ,"$6,174 ",$800 ,"$5,031 ",$0 ,$0 ,$0 ,,,Steve Miller,,,,,0
100 Black Men of Augusta Inc,58-2095878,1/1/2018,12/31/2018,2014,2018,990EZ,PO Box 12275,,Augusta,GA,Richmond,30914,706-339-2096,100BMAUGUSTA.ORG,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,H AND R BLOCK,http://www.guidestar.org/profile/58-2095878,http://www.guidestar.org/FinDocuments/2018/582/095/2018-582095878-1142045a-Z.pdf,"$76,138 ","$35,394 ",,"$76,138 ",,,,"$60,315 ","$98,310 ","$1,062 ","$30,835 ",,"$23,418 ",,"$5,000 ",,,,"$50,742 ",,,,,,,,,,,,$550 ,,,,,,,
100 Black Men of West Georgia Inc,58-2099680,7/1/2017,6/30/2018,1994,2017,990,PO Box 3106,,Lagrange,GA,Troup,30241,706-812-1007,N/A,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,N,,GAY & JOSEPH CPA PC,http://www.guidestar.org/profile/58-2099680,http://www.guidestar.org/FinDocuments/2019/582/099/2019-582099680-115da3fb-9.pdf,"$122,863 ","$74,149 ",,"$118,941 ",,,"$118,941 ","$289,345 ","$289,345 ",,"$287,595 ","$287,361 ",,,"$1,750 ","$3,922 ",$0 ,,"$285,712 ","$261,817 ","$23,895 ",$0 ,,,$105 ,"$3,188 ",,,,,,,CLIFFORD MEEKS,,,,,10
100 Black Men of Bradley County Inc,58-2141984,1/1/2019,12/31/2019,1994,2019,990EZ,PO Box 5677,,Cleveland,TN,Bradley,37320,,100bmbc.org,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,Marcia D Gilbert CPA,http://www.guidestar.org/profile/58-2141984,http://www.guidestar.org/FinDocuments/2018/582/141/2018-582141984-10b1d5d1-Z.pdf,"$193,421 ","$193,421 ",,"$131,991 ",,,,"$48,579 ","$64,839 ","$2,746 ","$23,630 ",,"$22,203 ",,,"$61,430 ",,,"$29,136 ",,,,,,,,,,,,$259 ,,,,,,,
100 Black Men of Valdosta Inc,58-2201428,,,2019,,,401 E Martin Luther King Jr Dr,,Valdosta,GA,Lowndes,31601,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/58-2201428,http://www.guidestar.org/FinDocuments/2010/582/201/2010-582201428-075546f1-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Macon-Middle GA Inc,58-2221295,1/1/2018,12/31/2018,1996,2018,990EZ,PO Box 26152,,Macon,GA,Bibb,31221,478-742-1900,WWW.100BLACKMEN-MACON.COM,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,RICHARDSON FINANCIAL INC,http://www.guidestar.org/profile/58-2221295,http://www.guidestar.org/FinDocuments/2018/582/221/2018-582221295-17091089-Z.pdf,"$191,358 ","$190,632 ",,"$191,018 ",,,,"$106,489 ","$113,168 ","$4,850 ","$69,913 ",,"$31,726 ",,,$340 ,,,"$96,683 ",,,,,,,,,,,,,,,,,,,
003 Lafayette Cty Chapter,58-2260264,,,1982,,,19996 Grange Rd,,Higginsville,MO,Lafayette,64037,,,501(c)(3) Public Charity,Human rights,,,"R99 (Civil Rights, Social Action, and Advocacy N.E.C.)",813311,8399,,,,,http://www.guidestar.org/profile/58-2260264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Savannah Inc,58-2317389,1/1/2018,12/31/2018,1998,2018,990EZ,PO Box 14606,,Savannah,GA,Chatham,31416,912-303-8006,WWW.100BLACKMENSAV.ORG,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,STEIN ACCOUNTING CPA,http://www.guidestar.org/profile/58-2317389,http://www.guidestar.org/FinDocuments/2018/582/317/2018-582317389-16988778-Z.pdf,"$62,167 ","$62,167 ",,"$62,167 ",,,,"$49,278 ","$80,038 ",$3 ,"$42,126 ",,"$4,267 ",,"$1,325 ",,,,"$50,475 ",,,,,,,,,,,,"$2,985 ",,,,,,,
100 Black Men of Albany GA Inc,58-2422484,,,2000,,,Post Office 5674,,Albany,GA,Dougherty,31706,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/58-2422484,http://www.guidestar.org/FinDocuments/2012/582/422/2012-582422484-096193e2-Z.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Angels Charitable Foundation,58-2517735,,,2000,,,30 Perimeter Park Dr Ste 110,,Atlanta,GA,DeKalb,30341,,,501(c)(3) Private Nonoperating Foundation,Foundations,,,T30 (Public Foundations),813211,6732,,,,,http://www.guidestar.org/profile/58-2517735,http://www.guidestar.org/FinDocuments/2008/582/517/2008-582517735-067ed9f2-F.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Columbus Georgia Inc,58-2583415,1/1/2018,12/31/2018,2002,2018,990EZ,PO Box 2564,,Columbus,GA,Muscogee,31902,706-405-0950,N/A,501(c)(3) Public Charity,Immigrant services,,,P84 (Ethnic/Immigrant Services),624190,8322,,,,TAYLOR CPA & ASSOCIATES PC,http://www.guidestar.org/profile/58-2583415,http://www.guidestar.org/FinDocuments/2018/582/583/2018-582583415-11376616-Z.pdf,"$21,905 ","$21,905 ",,"$21,905 ",,,,"$37,640 ","$37,640 ",,"$37,640 ",,,,,$0 ,,,"$24,530 ",,,,,,,,,,,,$59 ,,,,,,,
1 Step 2 Fitness,58-2681652,1/1/2018,12/31/2018,2018,2018,990EZ,1921 Nova Scotia Cir,,Bessemer,AL,Jefferson,35022,586-615-5869,WWW.1STEP2FITNESS.COM,501(c)(3) Public Charity,Civics for youth,,,"O54 (Citizenship Programs, Youth Development)",813410,8641,8699,,,FLOWERS CONSULTANTLLC,http://www.guidestar.org/profile/58-2681652,http://www.guidestar.org/FinDocuments/2018/582/681/2018-582681652-10e8a760-Z.pdf,"$2,900 ","$2,900 ",,$100 ,,,,"$2,850 ","$2,900 ",$0 ,"$2,850 ",,$0 ,$0 ,$0 ,"$2,800 ",,,"$2,800 ",,,,,,,,,,,,$100 ,,,,,,,
100 Club of South Palm Beach County Inc,59-1756721,11/1/2018,10/31/2019,1980,2018,990EZ,201 N Federal Hwy Ste 114,,Deerfield Beach,FL,Broward,33441,954-420-5599,,501(c)(3) Public Charity,Public safety,,,M60 (Public Safety Benevolent Associations),813410,8641,8699,,N,D Douglas Hill CPAChtd,http://www.guidestar.org/profile/59-1756721,http://www.guidestar.org/FinDocuments/2019/591/756/2019-591756721-17123539-Z.pdf,"$127,263 ","$127,263 ",,"$127,263 ",,,,"$55,651 ","$55,651 ",$46 ,"$41,070 ",,$0 ,$0 ,,,,,"$53,522 ",,,,,,,,,,,,"$1,529 ",,,,,,,
100 Club of Gibsonton,59-2001464,,,1981,,,PO Box 344,,Gibsonton,FL,Hillsborough,33534,,,501(c)(4) (Civic Leagues and Social Welfare Organizations),Law enforcement,,,I60 (Law Enforcement Agencies (Police Departments)),541199,7389,,,,,http://www.guidestar.org/profile/59-2001464,http://www.guidestar.org/FinDocuments/2006/592/001/2006-592001464-02e13d1b-ZO.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-13 Club of Brevard County Inc,59-2166820,,,2013,,,PO Box 410157,,Melbourne,FL,Brevard,32941,,,501(c)(7) (Social and Recreation Clubs),Clubs,,,"N50 (Recreational, Pleasure, or Social Club)",713990,7911,7993,,,,http://www.guidestar.org/profile/59-2166820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103Rd St Baptist Church,59-2332444,,,1969,,,8819 103rd St,,Jacksonville,FL,Duval,32210,,,501(c)(3) Public Charity,Protestantism,,,X21 (Protestant),813110,8661,,,,,http://www.guidestar.org/profile/59-2332444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1000 Friends of Florida, Inc.",59-2761163,1/1/2018,6/30/2018,1987,2018,990,PO Box 5948,,Tallahassee,FL,Leon,32314,(850) 222-6277,www.1000friendsofflorida.org,501(c)(3) Public Charity,Natural resources,Community and economic development,Shelter and residential care,C30 (Natural Resource Conservation and Protection),813312,8399,8699,N,,"JEAN M. SCRUGGS, CPA",http://www.guidestar.org/profile/59-2761163,http://www.guidestar.org/FinDocuments/2018/592/761/2018-592761163-10d6fe0a-9.pdf,"$453,262 ","$433,849 ",,"$426,806 ","$75,092 ",,"$351,714 ","$229,164 ","$230,387 ",$243 ,"$227,019 ",,,,"$1,962 ","$26,456 ",$0 ,,"$223,627 ","$159,067 ","$45,418 ","$19,142 ","$7,500 ",$729 ,,"$1,991 ",,,"$12,000 ","$3,537 ",,,Paul Owens,Mr. Paul Owens ,"Ms. Vivian Young, AICP ",Communications Director,vyoung@1000fof.org,4
10-13 Club of Northeast Florida Inc,59-2826181,,,2013,,,1115 Heron Point Way,,Deland,FL,Volusia,32724,,,501(c)(7) (Social and Recreation Clubs),Clubs,,,"N50 (Recreational, Pleasure, or Social Club)",713990,7911,7993,,,,http://www.guidestar.org/profile/59-2826181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Pensacola Inc,59-3068740,,,1992,,,PO Box 18536,,Pensacola,FL,Escambia,32523,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/59-3068740,http://www.guidestar.org/FinDocuments/2010/593/068/2010-593068740-0700005e-9.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101St Military Police Bn Assn,59-3095178,,,2003,,,2966 Macalpin Dr N,,Palm Harbor,FL,Pinellas,34684,,,501(c)(19) (Post or Organizations of War Veterans),Special population support,,,W30 (Military/Veterans' Organizations),813410,8641,8699,,,,http://www.guidestar.org/profile/59-3095178,http://www.guidestar.org/FinDocuments/2006/593/095/2006-593095178-03965be0-ZO.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Jacksonville Florida Inc,59-3190565,1/1/2016,12/31/2016,1993,2016,990EZ,PO Box 2065,,Jacksonville,FL,Duval,32203,,,501(c)(3) Public Charity,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,HUBERT W GILL CPA,http://www.guidestar.org/profile/59-3190565,http://www.guidestar.org/FinDocuments/2016/593/190/2016-593190565-0f0285b5-Z.pdf,"$5,048 ","$5,048 ",,"$5,048 ",,,,"$22,364 ","$22,364 ",,"$17,644 ",,,,"$4,720 ",$0 ,,,"$26,720 ",,,,,,,,,,,,$977 ,,,,,,,
103Rd Street Church of God,59-3195524,,,1972,,,10356 103rd St,,Jacksonville,FL,Duval,32210,,,501(c)(3) Public Charity,Protestantism,,,X21 (Protestant),813110,8661,,,,,http://www.guidestar.org/profile/59-3195524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Central Florida Inc,59-3275685,,,1995,,,PO Box 10514,,Daytona Beach,FL,Volusia,32120,,,501(c)(3) Private Nonoperating Foundation,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/59-3275685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0550 Community Involvement and Commitment Club of Tampa Inc,59-3366018,,,1999,,,PO Box 11067,,Tampa,FL,Hillsborough,33680,,,501(c)(3) Public Charity,Community improvement,,,"S20 (Community, Neighborhood Development, Improvement)",813410,8641,8699,,,,http://www.guidestar.org/profile/59-3366018,http://www.guidestar.org/FinDocuments/2001/593/366/2001-593366018-1-9.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Men of Greater Gainesville,59-3457249,,,1997,,,PO Box 113155,,Gainesville,FL,Alachua,32611,,,501(c)(3) Private Nonoperating Foundation,Community service,,,S82 (Men's Service Clubs),813410,8641,8699,,,,http://www.guidestar.org/profile/59-3457249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005 VFW Post,59-3484825,,,1964,,,5275 Babcock St NE,,Palm Bay,FL,Brevard,32905,,,501(c)(19) (Post or Organizations of War Veterans),Special population support,,,W30 (Military/Veterans' Organizations),813410,8641,8699,,,,http://www.guidestar.org/profile/59-3484825,http://www.guidestar.org/FinDocuments/2013/593/484/2013-593484825-0aa36bb5-ZO.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102Nd Observation Squadron Association Inc,59-3623468,,,2000,,,2300 Currant Pl,,Spring Hill,FL,Hernando,34608,,,501(c)(19) (Post or Organizations of War Veterans),Public safety,,,"I03 (Professional Societies, Associations)",813920,8621,,,,,http://www.guidestar.org/profile/59-3623468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-1 Foundation Inc,59-3789335,1/1/2018,12/31/2018,2006,2018,990PF,PO Box 2533,,Thomasville,GA,Thomas,31799,404-607-1168,,501(c)(3) Private Nonoperating Foundation,Presbyterianism,,,A12 (Fund Raising and/or Fund Distribution),813219,8399,,,,,http://www.guidestar.org/profile/59-3789335,http://www.guidestar.org/FinDocuments/2018/593/789/2018-593789335-17001710-F.pdf,"$2,401,011 ","$445,220 ","$550,060 ","$2,401,011 ",,,,"$217,282 ","$751,970 ","$26,863 ","$683,568 ",,,,,$0 ,,,"$709,425 ",,,,"$9,146 ",,,,,,,,,,,,,,,
100 Black Men of Louisville Inc,61-1191888,1/1/2019,12/31/2019,1991,2019,990,13200 Complete Ct Rm 400,,Louisville,KY,Jefferson,40223,502-212-4727,,501(c)(3) Public Charity,Community service,,,V31 (Black Studies),541720,8733,8732,N,,Charles Alexander III CPA,http://www.guidestar.org/profile/61-1191888,http://www.guidestar.org/FinDocuments/2018/611/191/2018-611191888-1134c805-9.pdf,"$37,549 ","$37,549 ",,"$37,549 ",,,"$37,549 ","$29,338 ","$102,295 ",,"$12,085 ",,"$17,253 ",,,$0 ,$0 ,,"$13,624 ","$13,624 ",$0 ,$0 ,$0 ,$0 ,$767 ,"$2,205 ",$0 ,$0 ,$0 ,$0 ,,,GARY ELEY,,,,,0
1000 Hills Inc,61-1308763,,,1997,,,2019 Catalpa Loop,,Richmond,KY,Madison,40475,,,501(c)(3) Public Charity,Foundations,,,T22 (Private Independent Foundations),813211,6732,,,,,http://www.guidestar.org/profile/61-1308763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
